imageName,arucoAvailable,realT,realR,otherInfo,method,detectedT,detectedR
291.png,True,"[0.0, 0.0, np.float64(4.604040404040404)]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,[],[]
292.png,True,"[0.0, 0.0, np.float64(4.653535353535354)]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,[],[]
293.png,True,"[0.0, 0.0, np.float64(4.703030303030303)]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,[],[]
294.png,True,"[0.0, 0.0, np.float64(4.752525252525253)]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,[],[]
295.png,True,"[0.0, 0.0, np.float64(4.802020202020202)]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,[],[]
296.png,True,"[0.0, 0.0, np.float64(4.851515151515152)]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,[],[]
297.png,True,"[0.0, 0.0, np.float64(4.901010101010101)]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,[],[]
298.png,True,"[0.0, 0.0, np.float64(4.9505050505050505)]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,[],[]
299.png,True,"[0.0, 0.0, np.float64(5.0)]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,[],[]
300.png,True,"[0.0, np.float64(-0.5), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,[],[]
301.png,True,"[0.0, np.float64(-0.4898989898989899), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,[],[]
302.png,True,"[0.0, np.float64(-0.4797979797979798), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,[],[]
303.png,True,"[0.0, np.float64(-0.4696969696969697), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,[],[]
304.png,True,"[0.0, np.float64(-0.4595959595959596), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,[],[]
305.png,True,"[0.0, np.float64(-0.4494949494949495), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,[],[]
306.png,True,"[0.0, np.float64(-0.4393939393939394), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,[],[]
307.png,True,"[0.0, np.float64(-0.4292929292929293), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,[],[]
308.png,True,"[0.0, np.float64(-0.41919191919191917), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,[],[]
309.png,True,"[0.0, np.float64(-0.40909090909090906), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,[],[]
310.png,True,"[0.0, np.float64(-0.398989898989899), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,[],[]
311.png,True,"[0.0, np.float64(-0.3888888888888889), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,[],[]
312.png,True,"[0.0, np.float64(-0.3787878787878788), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,[],[]
313.png,True,"[0.0, np.float64(-0.3686868686868687), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00016064770832142084, -0.45854252566752407, 1.242565210120236]","[-0.002612259018541857, -0.0023325751218129798, -0.0008829131483427999]"
314.png,True,"[0.0, np.float64(-0.35858585858585856), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00016075197173702477, -0.4460952623160827, 1.24253694495623]","[-0.0016529702109753944, -0.002174458035596664, -0.001377379282237951]"
315.png,True,"[0.0, np.float64(-0.3484848484848485), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00015835452572833986, -0.43365367787513537, 1.2424856082273923]","[-0.004220623725002268, -0.006412612373006396, -0.0012018623010466116]"
316.png,True,"[0.0, np.float64(-0.33838383838383834), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00016085508772509426, -0.4207831023742913, 1.2430707250422661]","[-0.07084899850622005, -0.0021505902396837624, -0.0008258364628036172]"
317.png,True,"[0.0, np.float64(-0.3282828282828283), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00016153871731833822, -0.40835961152338407, 1.2431251681452395]","[-0.0713643298490218, -0.0009263585901123098, -0.001237768222377158]"
318.png,True,"[0.0, np.float64(-0.3181818181818182), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00016047648664682207, -0.3949457065734695, 1.2422854661575908]","[-0.004423884217521022, -0.0025773139750265303, -0.0008621986371961118]"
319.png,True,"[0.0, np.float64(-0.30808080808080807), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.0001599973669195888, -0.38248302388525124, 1.2421926065639344]","[-0.003709613326666839, -0.003418304389575806, -0.0011845060158023782]"
320.png,True,"[0.0, np.float64(-0.29797979797979796), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00016040680608280064, -0.3700575987328281, 1.242141182869775]","[-0.005480012896797674, -0.0026700758124275433, -0.0008502507228713348]"
321.png,True,"[0.0, np.float64(-0.28787878787878785), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.0001537503504541226, -0.35762902377135797, 1.2421918863600565]","[-0.004956262426060406, -0.01464496387899814, -0.002396715840533022]"
322.png,True,"[0.0, np.float64(-0.2777777777777778), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00015630472702027513, -0.3451704176047904, 1.2420152085915341]","[-0.007830140944087318, -0.01000082278848612, -0.001472822053736265]"
323.png,True,"[0.0, np.float64(-0.2676767676767676), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.0001529944562398577, -0.3327320951324985, 1.2419462872006812]","[-0.00820858744883004, -0.01591538921121764, -0.0019688118485981583]"
324.png,True,"[0.0, np.float64(-0.25757575757575757), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00015694832788151704, -0.3202830958900065, 1.2418369745349358]","[-0.006423389009942089, -0.008868878168974149, -0.0021312250194866923]"
325.png,True,"[0.0, np.float64(-0.24747474747474746), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00016024350768337325, -0.3078465364432521, 1.2417132578740957]","[-0.009240042962561318, -0.0028676889037914863, -0.0008080437438322973]"
326.png,True,"[0.0, np.float64(-0.23737373737373735), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.0001602157153577257, -0.2954081097441615, 1.2416215001277444]","[-0.010206694660037869, -0.002897218438422451, -0.000797235620705777]"
327.png,True,"[0.0, np.float64(-0.22727272727272724), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00016076662572166343, -0.28287424882525936, 1.2439451617094777]","[-0.09193448680995671, -0.002533235995852401, -0.0007505788106277065]"
328.png,True,"[0.0, np.float64(-0.21717171717171713), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.0001590279298818262, -0.27048309053542274, 1.2442173007248825]","[-0.092113030305392, -0.005626476365094932, -0.0017100548175109922]"
329.png,True,"[0.0, np.float64(-0.20707070707070707), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.0001553714303694967, -0.25670209600413924, 1.2412934348884075]","[-0.011866950272926426, -0.011586498588669406, -0.002021255509663483]"
330.png,True,"[0.0, np.float64(-0.19696969696969696), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00014472994297762786, -0.24427670902805654, 1.2412822105011163]","[-0.012435983713576206, -0.030694546639324586, -0.003227924880366341]"
331.png,True,"[0.0, np.float64(-0.18686868686868685), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00014801899199399075, -0.23183608752634938, 1.2411395070985487]","[-0.010899724556223313, -0.02480456843362579, -0.003510172760679249]"
332.png,True,"[0.0, np.float64(-0.17676767676767674), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00015099768570855538, -0.21944160121953066, 1.2411484557429866]","[-0.018577277867234867, -0.019372622446894788, -0.001796837424712663]"
333.png,True,"[0.0, np.float64(-0.16666666666666663), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00015276298066893584, -0.20699595814883814, 1.2409496346738935]","[-0.017162065702493207, -0.016208843528986102, -0.002175479335491316]"
334.png,True,"[0.0, np.float64(-0.15656565656565652), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00013267122997838324, -0.19452245279262742, 1.2406919094268896]","[-0.013075015277144851, -0.05229495239087874, -0.0044308590775507545]"
335.png,True,"[0.0, np.float64(-0.1464646464646464), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00012305124468763048, -0.1820977709437479, 1.2405466662973077]","[-0.01893940799340754, -0.06940874263424028, -0.004197846745543582]"
336.png,True,"[0.0, np.float64(-0.13636363636363635), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00016018275035470313, -0.16978250444393056, 1.2409529286079328]","[-0.02387542924518489, -0.0028143843704494637, -0.0006455557628135806]"
337.png,True,"[0.0, np.float64(-0.12626262626262624), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.0001476634215537609, -0.15736087539907112, 1.240931100282674]","[-0.026256085139564362, -0.025339526537098228, -0.001691220668925203]"
338.png,True,"[0.0, np.float64(-0.11616161616161613), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00016128444362414982, -0.14511077439654932, 1.2477516762738452]","[-0.11119916897050101, -0.0025204209869327536, -0.0006098197015614695]"
339.png,True,"[0.0, np.float64(-0.10606060606060602), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00014637002673891455, -0.13268773475675724, 1.2484583125426036]","[-0.11286794266978252, -0.02913305272372844, -0.0012163098277035336]"
340.png,True,"[0.0, np.float64(-0.09595959595959591), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00014114926120918967, -0.11875534033077093, 1.2410228906000207]","[-0.03197844303209876, -0.037064594084456226, -0.0017352321757994644]"
341.png,True,"[0.0, np.float64(-0.0858585858585858), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00016045324452162158, -0.10637534766173629, 1.2411245510545523]","[-0.032205174763853116, -0.002376933585648696, -0.0005554249671172305]"
342.png,True,"[0.0, np.float64(-0.07575757575757575), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00014009984044396323, -0.0939209640362425, 1.2407116893927852]","[-0.030386601649556276, -0.03897691056737667, -0.0024641539604505556]"
343.png,True,"[0.0, np.float64(-0.06565656565656564), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.0001606270384534313, -0.0815685672609923, 1.2413379973227754]","[-0.03525512509050227, -0.002117529871188314, -0.0005234139697332495]"
344.png,True,"[0.0, np.float64(-0.055555555555555525), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00016072833632271906, -0.06916373283672685, 1.2414773827510328]","[-0.036670384480872356, -0.0019694276563806123, -0.0005088548465244677]"
345.png,True,"[0.0, np.float64(-0.045454545454545414), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00014103624574966187, -0.05671864700168988, 1.2410637861373686]","[-0.03569153120939551, -0.03738343673310367, -0.0017607709680399067]"
346.png,True,"[0.0, np.float64(-0.035353535353535304), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00014409372058243175, -0.044318190824049745, 1.2413187978051328]","[-0.03762426492093514, -0.031940145312020676, -0.0013944776521477584]"
347.png,True,"[0.0, np.float64(-0.025252525252525193), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00014371208271108903, -0.03191008511897691, 1.2414901870314787]","[-0.038858084555781616, -0.03267157453400554, -0.001244236818624281]"
348.png,True,"[0.0, np.float64(-0.015151515151515138), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.0001386771158736131, -0.019503918606010272, 1.2419130124638684]","[-0.04229464242399011, -0.041771838297512846, -0.00033019583184428213]"
349.png,True,"[0.0, np.float64(-0.0050505050505050275), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00014854607122146479, -0.0064952067824469075, 1.2568939733768423]","[-0.08810567071683759, -0.027266233457173553, -6.438539542970775e-06]"
350.png,True,"[0.0, np.float64(0.005050505050505083), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00014743723042632924, 0.006082854571208157, 1.2574273751560336]","[-0.07641775009375687, -0.02934499626563985, -0.001029571348616369]"
351.png,True,"[0.0, np.float64(0.015151515151515249), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.0001387558631847247, 0.019144175437182612, 1.242690691221908]","[-0.04449542213834644, -0.041829932914261514, 0.00031958910803151674]"
352.png,True,"[0.0, np.float64(0.025252525252525304), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00014304675179816514, 0.03158271231556618, 1.2431467719058538]","[-0.04448312513841942, -0.034239462591994486, 0.00034972580543935286]"
353.png,True,"[0.0, np.float64(0.03535353535353536), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-9.748932426386796e-05, 0.0439156903210256, 1.2391259647282724]","[-0.043048845628377505, -0.11534494560129983, 0.0013831773642202254]"
354.png,True,"[0.0, np.float64(0.045454545454545525), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00014338792195164792, 0.05644906076762348, 1.2431998896050156]","[-0.043021641211058094, -0.03368389897861598, -6.08062839420214e-05]"
355.png,True,"[0.0, np.float64(0.05555555555555558), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00016230791229930112, 0.06891867120510427, 1.2440680829787645]","[-0.042340562173420235, 0.00026283536032401216, -0.00046301009899128937]"
356.png,True,"[0.0, np.float64(0.06565656565656575), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.0001337605424190814, 0.08135090370016122, 1.2438004958023696]","[-0.04525342179595801, -0.051134108775685326, 0.0018318145099546885]"
357.png,True,"[0.0, np.float64(0.0757575757575758), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00013692775957047063, 0.09378218823214556, 1.2436830544560669]","[-0.04188289638803441, -0.04545288030498684, 0.0007227732221423696]"
358.png,True,"[0.0, np.float64(0.08585858585858586), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.0001465500990560028, 0.1063870283498002, 1.2453907921550467]","[-0.07949061642498524, -0.02845518629597857, 0.0013751759686637939]"
359.png,True,"[0.0, np.float64(0.09595959595959602), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00012947353113573312, 0.11864820216759503, 1.2434860374361623]","[-0.0413201933037001, -0.058863279838128967, 0.001610633207827618]"
360.png,True,"[0.0, np.float64(0.10606060606060608), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00015717335700592627, 0.13337145331847017, 1.2583518105822262]","[0.019379330910573263, -0.012104895903632588, 0.0005713388136299734]"
361.png,True,"[0.0, np.float64(0.11616161616161624), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00015611480256798728, 0.14581254766924798, 1.2570876836094735]","[0.02676219270436707, -0.01375110708308392, -2.0027277840707608e-05]"
362.png,True,"[0.0, np.float64(0.1262626262626263), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00014288500883660274, 0.15749382923740385, 1.2447255330334173]","[-0.036642007937271875, -0.034971685721207006, 0.0012610525888169652]"
363.png,True,"[0.0, np.float64(0.13636363636363646), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00011734466563198548, 0.16984415902289607, 1.2439687757995161]","[-0.04462448428095555, -0.08083263083328496, 0.004766514176923961]"
364.png,True,"[0.0, np.float64(0.14646464646464652), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00014061838221878466, 0.1825594587411887, 1.2458850070564442]","[-0.033949497035503436, -0.039218093297637584, 0.0031549097137225247]"
365.png,True,"[0.0, np.float64(0.15656565656565657), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00014233426945872788, 0.1950357123749343, 1.2459879901453015]","[-0.03161493752471784, -0.03614158300607496, 0.003110488943525187]"
366.png,True,"[0.0, np.float64(0.16666666666666674), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00016357940180741748, 0.20741131030111834, 1.2455903408844478]","[-0.025466140225584518, 0.0022193203904661463, -0.0006400530966640813]"
367.png,True,"[0.0, np.float64(0.1767676767676768), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00014768056848518834, 0.21996646071199022, 1.246031645331797]","[-0.025675546022657463, -0.02652480934096164, 0.0025419259572162256]"
368.png,True,"[0.0, np.float64(0.18686868686868696), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00014562101302316495, 0.2324385759459412, 1.2460945923286362]","[-0.025493792157525074, -0.03022526880270511, 0.003183988805684108]"
